VG,VD,W,L,ID,abs_ID,log_ID,device
0,3.2,160,5,1.8568e-07,1.8568e-07,-6.731234872552139,bot1
0,3.3000000000000003,160,5,1.8556e-07,1.8556e-07,-6.731515636153278,bot1
0,3.4,160,5,1.8592e-07,1.8592e-07,-6.730673889289763,bot1
0,3.5,160,5,1.855e-07,1.855e-07,-6.731656086048935,bot1
0,3.6,160,5,1.8596e-07,1.8596e-07,-6.730580462488951,bot1
0,3.7,160,5,1.858e-07,1.858e-07,-6.730954290342377,bot1
0,3.8,160,5,1.8612e-07,1.8612e-07,-6.73020695613877,bot1
0,3.9,160,5,1.8596e-07,1.8596e-07,-6.730580462488951,bot1
0,4.0,160,5,1.8614e-07,1.8614e-07,-6.730160290423161,bot1
0,4.1,160,5,1.8624e-07,1.8624e-07,-6.729927037030206,bot1
0,4.2,160,5,1.8612e-07,1.8612e-07,-6.73020695613877,bot1
0,4.3,160,5,1.8646e-07,1.8646e-07,-6.7294143201151755,bot1
0,4.4,160,5,1.8668e-07,1.8668e-07,-6.728902207786882,bot1
0,4.5,160,5,1.8674e-07,1.8674e-07,-6.728762645529164,bot1
0,4.6000000000000005,160,5,1.8672e-07,1.8672e-07,-6.728809161298705,bot1
0,4.7,160,5,1.8636e-07,1.8636e-07,-6.729647298223816,bot1
0,4.8,160,5,1.8682e-07,1.8682e-07,-6.728576632256418,bot1
0,4.9,160,5,1.8668e-07,1.8668e-07,-6.728902207786882,bot1
0,5.0,160,5,1.866e-07,1.866e-07,-6.729088360589519,bot1
1,0.0,160,5,8.327e-10,8.327e-10,-9.079511435341702,bot1
1,0.1,160,5,1.8947000000000005e-06,1.8947000000000005e-06,-5.722459544882569,bot1
1,0.2,160,5,3.3896000000000005e-06,3.3896000000000005e-06,-5.469851549007067,bot1
1,0.3,160,5,4.521900000000001e-06,4.521900000000001e-06,-5.344679046132278,bot1
1,0.4,160,5,5.4134000000000006e-06,5.4134000000000006e-06,-5.266529881393229,bot1
1,0.5,160,5,6.1411e-06,6.1411e-06,-5.21175383062718,bot1
1,0.6,160,5,6.752100000000001e-06,6.752100000000001e-06,-5.170561134343511,bot1
1,0.7,160,5,7.2573e-06,7.2573e-06,-5.139224923817779,bot1
1,0.8,160,5,7.6745e-06,7.6745e-06,-5.1149499095725295,bot1
1,0.9,160,5,7.998400000000001e-06,7.998400000000001e-06,-5.096996880591485,bot1
1,1.0,160,5,8.2337e-06,8.2337e-06,-5.084404960840853,bot1
1,1.1,160,5,8.4138e-06,8.4138e-06,-5.075007815581289,bot1
1,1.2,160,5,8.5295e-06,8.5295e-06,-5.069076426465,bot1
1,1.3,160,5,8.5959e-06,8.5959e-06,-5.065708645495718,bot1
1,1.4,160,5,8.638000000000001e-06,8.638000000000001e-06,-5.06358680028852,bot1
1,1.5,160,5,8.665800000000001e-06,8.665800000000001e-06,-5.062191338368652,bot1
1,1.6,160,5,8.6878e-06,8.6878e-06,-5.06109018544125,bot1
1,1.7,160,5,8.7042e-06,8.7042e-06,-5.060271138567486,bot1
1,1.8,160,5,8.716300000000002e-06,8.716300000000002e-06,-5.059667830502148,bot1
1,1.9,160,5,8.7296e-06,8.7296e-06,-5.059005655695652,bot1
1,2.0,160,5,8.7399e-06,8.7399e-06,-5.05849353643844,bot1
1,2.1,160,5,8.7496e-06,8.7496e-06,-5.0580118008935235,bot1
1,2.2,160,5,8.758700000000001e-06,8.758700000000001e-06,-5.057560348708995,bot1
1,2.3000000000000003,160,5,8.7683e-06,8.7683e-06,-5.057084599585562,bot1
1,2.4,160,5,8.7723e-06,8.7723e-06,-5.05688652449603,bot1
1,2.5,160,5,8.7813e-06,8.7813e-06,-5.056441185570724,bot1
1,2.6,160,5,8.788800000000001e-06,8.788800000000001e-06,-5.056070418322716,bot1
1,2.7,160,5,8.799600000000001e-06,8.799600000000001e-06,-5.055537068956765,bot1
1,2.8000000000000003,160,5,8.8022e-06,8.8022e-06,-5.055408767798797,bot1
1,2.9,160,5,8.8079e-06,8.8079e-06,-5.055127624746423,bot1
1,3.0,160,5,8.8138e-06,8.8138e-06,-5.054836808589188,bot1
1,3.1,160,5,8.822900000000002e-06,8.822900000000002e-06,-5.054388643100629,bot1
1,3.2,160,5,8.8279e-06,8.8279e-06,-5.0541425950498216,bot1
1,3.3000000000000003,160,5,8.829800000000001e-06,8.829800000000001e-06,-5.0540491333284425,bot1
1,3.4,160,5,8.831300000000001e-06,8.831300000000001e-06,-5.053975361963757,bot1
1,3.5,160,5,8.8386e-06,8.8386e-06,-5.053616520102936,bot1
1,3.6,160,5,8.845800000000001e-06,8.845800000000001e-06,-5.053262884079946,bot1
1,3.7,160,5,8.8496e-06,8.8496e-06,-5.053076358874909,bot1
1,3.8,160,5,8.8532e-06,8.8532e-06,-5.052899724652481,bot1
1,3.9,160,5,8.8549e-06,8.8549e-06,-5.0528163390129714,bot1
1,4.0,160,5,8.865300000000001e-06,8.865300000000001e-06,-5.052306563374955,bot1
1,4.1,160,5,8.869800000000001e-06,8.869800000000001e-06,-5.052086172713442,bot1
1,4.2,160,5,8.8728e-06,8.8728e-06,-5.051939307715287,bot1
1,4.3,160,5,8.8789e-06,8.8789e-06,-5.051640835293616,bot1
1,4.4,160,5,8.8843e-06,8.8843e-06,-5.051376784866383,bot1
1,4.5,160,5,8.8856e-06,8.8856e-06,-5.051313241140478,bot1
1,4.6000000000000005,160,5,8.8898e-06,8.8898e-06,-5.051108009544233,bot1
1,4.7,160,5,8.896100000000001e-06,8.896100000000001e-06,-5.05080034388206,bot1
1,4.8,160,5,8.897700000000001e-06,8.897700000000001e-06,-5.050722241265091,bot1
1,4.9,160,5,8.901400000000001e-06,8.901400000000001e-06,-5.050541682741774,bot1
1,5.0,160,5,8.906300000000001e-06,8.906300000000001e-06,-5.05030268017378,bot1
2,0.0,160,5,1.2979e-09,1.2979e-09,-8.8867587675674,bot1
2,0.1,160,5,5.3006000000000005e-06,5.3006000000000005e-06,-5.275674967768903,bot1
2,0.2,160,5,1.02567e-05,1.02567e-05,-4.988992347052717,bot1
2,0.3,160,5,1.4866e-05,1.4866e-05,-4.827805871533069,bot1
2,0.4,160,5,1.9158e-05,1.9158e-05,-4.717649831076912,bot1
2,0.5,160,5,2.3144e-05,2.3144e-05,-4.635561579360074,bot1
2,0.6,160,5,2.6836e-05,2.6836e-05,-4.571282216796169,bot1
2,0.7,160,5,3.025e-05,3.025e-05,-4.519274621011513,bot1
2,0.8,160,5,3.3390000000000004e-05,3.3390000000000004e-05,-4.47638358094563,bot1
2,0.9,160,5,3.6282e-05,3.6282e-05,-4.4403087810104145,bot1
2,1.0,160,5,3.8922e-05,3.8922e-05,-4.40980485168613,bot1
2,1.1,160,5,4.1326e-05,4.1326e-05,-4.383776628640305,bot1
2,1.2,160,5,4.3506e-05,4.3506e-05,-4.361450844489044,bot1
2,1.3,160,5,4.5466e-05,4.5466e-05,-4.342313252400169,bot1
2,1.4,160,5,4.7224e-05,4.7224e-05,-4.3258372297868615,bot1
2,1.5,160,5,4.8796000000000005e-05,4.8796000000000005e-05,-4.311615777364652,bot1
2,1.6,160,5,5.016e-05,5.016e-05,-4.29964247217734,bot1
2,1.7,160,5,5.135e-05,5.135e-05,-4.289459552066703,bot1
2,1.8,160,5,5.2374e-05,5.2374e-05,-4.280884256123557,bot1
2,1.9,160,5,5.3208e-05,5.3208e-05,-4.274023065173906,bot1
2,2.0,160,5,5.3912e-05,5.3912e-05,-4.268314556636354,bot1
2,2.1,160,5,5.448e-05,5.448e-05,-4.263762901095271,bot1
2,2.2,160,5,5.4908e-05,5.4908e-05,-4.260364374989996,bot1
2,2.3000000000000003,160,5,5.5274e-05,5.5274e-05,-4.257479105798736,bot1
2,2.4,160,5,5.5556e-05,5.5556e-05,-4.255269030761348,bot1
2,2.5,160,5,5.58e-05,5.58e-05,-4.253365801062421,bot1
2,2.6,160,5,5.6e-05,5.6e-05,-4.251811972993799,bot1
2,2.7,160,5,5.6178e-05,5.6178e-05,-4.250433726231361,bot1
2,2.8000000000000003,160,5,5.6342e-05,5.6342e-05,-4.249167740709364,bot1
2,2.9,160,5,5.6484e-05,5.6484e-05,-4.248074555645776,bot1
2,3.0,160,5,5.6622e-05,5.6622e-05,-4.247014794567816,bot1
2,3.1,160,5,5.6748e-05,5.6748e-05,-4.246049439936949,bot1
2,3.2,160,5,5.6876e-05,5.6876e-05,-4.245070954455025,bot1
2,3.3000000000000003,160,5,5.6974e-05,5.6974e-05,-4.24432328875914,bot1
2,3.4,160,5,5.7088e-05,5.7088e-05,-4.24345517163999,bot1
2,3.5,160,5,5.7194e-05,5.7194e-05,-4.242649528961645,bot1
2,3.6,160,5,5.729e-05,5.729e-05,-4.241921177750387,bot1
2,3.7,160,5,5.7404e-05,5.7404e-05,-4.241057844232661,bot1
2,3.8,160,5,5.7486000000000005e-05,5.7486000000000005e-05,-4.240437909450468,bot1
2,3.9,160,5,5.7574e-05,5.7574e-05,-4.239773596537913,bot1
2,4.0,160,5,5.7676e-05,5.7676e-05,-4.239004866842119,bot1
2,4.1,160,5,5.776e-05,5.776e-05,-4.238372815438417,bot1
2,4.2,160,5,5.7848e-05,5.7848e-05,-4.237711651474179,bot1
2,4.3,160,5,5.7926e-05,5.7926e-05,-4.2371264600717256,bot1
2,4.4,160,5,5.8014e-05,5.8014e-05,-4.236467189384359,bot1
2,4.5,160,5,5.8098000000000005e-05,5.8098000000000005e-05,-4.235838817763095,bot1
2,4.6000000000000005,160,5,5.8184e-05,5.8184e-05,-4.235196425436622,bot1
2,4.7,160,5,5.8262e-05,5.8262e-05,-4.234614611125185,bot1
2,4.8,160,5,5.8344e-05,5.8344e-05,-4.234003799445058,bot1
2,4.9,160,5,5.8416e-05,5.8416e-05,-4.233468184394348,bot1
2,5.0,160,5,5.8478000000000005e-05,5.8478000000000005e-05,-4.233007489056641,bot1
3,0.0,160,5,1.2224e-09,1.2224e-09,-8.912786658768386,bot1
3,0.1,160,5,8.872100000000001e-06,8.872100000000001e-06,-5.051973571772846,bot1
3,0.2,160,5,1.7372e-05,1.7372e-05,-4.760150179309808,bot1
3,0.3,160,5,2.5498e-05,2.5498e-05,-4.593493883214197,bot1
3,0.4,160,5,3.327e-05,3.327e-05,-4.477947199131178,bot1
3,0.5,160,5,4.071e-05,4.071e-05,-4.3902988976206005,bot1
3,0.6,160,5,4.7788e-05,4.7788e-05,-4.32068114497909,bot1
3,0.7,160,5,5.4562e-05,5.4562e-05,-4.263109718757657,bot1
3,0.8,160,5,6.0994e-05,6.0994e-05,-4.214712884580254,bot1
3,0.9,160,5,6.713200000000001e-05,6.713200000000001e-05,-4.17307041409878,bot1
3,1.0,160,5,7.2974e-05,7.2974e-05,-4.1368318476583115,bot1
3,1.1,160,5,7.8516e-05,7.8516e-05,-4.105041833654012,bot1
3,1.2,160,5,8.3786e-05,8.3786e-05,-4.076828542595133,bot1
3,1.3,160,5,8.8774e-05,8.8774e-05,-4.051714211134801,bot1
3,1.4,160,5,9.3504e-05,9.3504e-05,-4.029169810081816,bot1
3,1.5,160,5,9.7964e-05,9.7964e-05,-4.008933490365806,bot1
3,1.6,160,5,0.0001022,0.0001022,-3.990549104201306,bot1
3,1.7,160,5,0.000106178,0.000106178,-3.9739654594162617,bot1
3,1.8,160,5,0.000109902,0.000109902,-3.9589944042001632,bot1
3,1.9,160,5,0.000113418,0.000113418,-3.945318015281567,bot1
3,2.0,160,5,0.00011672,0.00011672,-3.9328547211146048,bot1
3,2.1,160,5,0.00011976,0.00011976,-3.921688212665004,bot1
3,2.2,160,5,0.00012254,0.00012254,-3.911722124004065,bot1
3,2.3000000000000003,160,5,0.00012512,0.00012512,-3.9026732642842275,bot1
3,2.4,160,5,0.00012752,0.00012752,-3.8944216959479627,bot1
3,2.5,160,5,0.00012966,0.00012966,-3.8871939827331152,bot1
3,2.6,160,5,0.00013162,0.00013162,-3.880678113536023,bot1
3,2.7,160,5,0.00013338,0.00013338,-3.8749092869173656,bot1
3,2.8000000000000003,160,5,0.00013496,0.00013496,-3.8697949304189314,bot1
3,2.9,160,5,0.00013632,0.00013632,-3.8654404225773753,bot1
3,3.0,160,5,0.00013752,0.00013752,-3.861634136321004,bot1
3,3.1,160,5,0.00013854,0.00013854,-3.85842481669918,bot1
3,3.2,160,5,0.00013946,0.00013946,-3.8555503391311006,bot1
3,3.3000000000000003,160,5,0.0001402,0.0001402,-3.85325198636936,bot1
3,3.4,160,5,0.0001409,0.0001409,-3.8510890068906436,bot1
3,3.5,160,5,0.00014152,0.00014152,-3.8491821800983335,bot1
3,3.6,160,5,0.00014204,0.00014204,-3.8475893363704223,bot1
3,3.7,160,5,0.0001425,0.0001425,-3.846185135655471,bot1
3,3.8,160,5,0.00014298,0.00014298,-3.8447247072699002,bot1
3,3.9,160,5,0.00014342,0.00014342,-3.843390281834301,bot1
3,4.0,160,5,0.00014382,0.00014382,-3.8421807155827024,bot1
3,4.1,160,5,0.00014424,0.00014424,-3.8409142862856545,bot1
3,4.2,160,5,0.00014456,0.00014456,-3.8399518604471243,bot1
3,4.3,160,5,0.00014492,0.00014492,-3.8388716746375007,bot1
3,4.4,160,5,0.00014526,0.00014526,-3.8378539601746233,bot1
3,4.5,160,5,0.0001456,0.0001456,-3.8368386250229816,bot1
3,4.6000000000000005,160,5,0.00014594,0.00014594,-3.835825658083351,bot1
3,4.7,160,5,0.0001462,0.0001462,-3.8350526273781584,bot1
3,4.8,160,5,0.0001465,0.0001465,-3.8341623753098717,bot1
3,4.9,160,5,0.00014682,0.00014682,-3.833214780264567,bot1
3,5.0,160,5,0.0001471,0.0001471,-3.83238732727247,bot1
4,0.0,160,5,3.6597999999999997e-09,3.6597999999999997e-09,-8.436542647192928,bot1
4,0.1,160,5,1.2676e-05,1.2676e-05,-4.897017769481737,bot1
4,0.2,160,5,2.4956e-05,2.4956e-05,-4.6028250230416745,bot1
4,0.3,160,5,3.6822e-05,3.6822e-05,-4.433892626332424,bot1
4,0.4,160,5,4.8324e-05,4.8324e-05,-4.315837124344943,bot1
4,0.5,160,5,5.9444e-05,5.9444e-05,-4.225891974491782,bot1
4,0.6,160,5,7.0174e-05,7.0174e-05,-4.153823767472665,bot1
4,0.7,160,5,8.0562e-05,8.0562e-05,-4.093869760699447,bot1
4,0.8,160,5,9.058e-05,9.058e-05,-4.042967683653061,bot1
4,0.9,160,5,0.000100278,0.000100278,-3.998794336437251,bot1
4,1.0,160,5,0.000109602,0.000109602,-3.9601815208421716,bot1
4,1.1,160,5,0.00011864,0.00011864,-3.9257688619796745,bot1
4,1.2,160,5,0.0001273,0.0001273,-3.8951715963463447,bot1
4,1.3,160,5,0.00013562,0.00013562,-3.8676762599590093,bot1
4,1.4,160,5,0.00014368,0.00014368,-3.842603680676771,bot1
4,1.5,160,5,0.00015144,0.00015144,-3.8197593990442598,bot1
4,1.6,160,5,0.00015896,0.00015896,-3.798712145898241,bot1
4,1.7,160,5,0.00016608,0.00016608,-3.779682663831636,bot1
4,1.8,160,5,0.00017298,0.00017298,-3.7620041072281487,bot1
4,1.9,160,5,0.0001796,0.0001796,-3.7456936676687143,bot1
4,2.0,160,5,0.0001859,0.0001859,-3.7307206102281016,bot1
4,2.1,160,5,0.000192,0.000192,-3.7166987712964503,bot1
4,2.2,160,5,0.00019782,0.00019782,-3.7037298024732035,bot1
4,2.3000000000000003,160,5,0.00020338,0.00020338,-3.6916917570017747,bot1
4,2.4,160,5,0.00020874,0.00020874,-3.6803943208687673,bot1
4,2.5,160,5,0.00021374,0.00021374,-3.6701141949455747,bot1
4,2.6,160,5,0.0002185,0.0002185,-3.6605485586935593,bot1
4,2.7,160,5,0.00022306,0.00022306,-3.6515783021355754,bot1
4,2.8000000000000003,160,5,0.00022738,0.00022738,-3.643247737852443,bot1
4,2.9,160,5,0.00023148,0.00023148,-3.635486526308491,bot1
4,3.0,160,5,0.0002353,0.0002353,-3.6283780728239785,bot1
4,3.1,160,5,0.00023892,0.00023892,-3.6217474939249654,bot1
4,3.2,160,5,0.00024226,0.00024226,-3.6157182871144156,bot1
4,3.3000000000000003,160,5,0.0002455,0.0002455,-3.6099485035410126,bot1
4,3.4,160,5,0.00024844,0.00024844,-3.604778479426487,bot1
4,3.5,160,5,0.00025112,0.00025112,-3.600118697308014,bot1
4,3.6,160,5,0.00025368,0.00025368,-3.595713770980968,bot1
4,3.7,160,5,0.00025596,0.00025596,-3.5918278985029466,bot1
4,3.8,160,5,0.000258,0.000258,-3.58838029403677,bot1
4,3.9,160,5,0.00025994,0.00025994,-3.5851268853985316,bot1
4,4.0,160,5,0.00026164,0.00026164,-3.5822958595400722,bot1
4,4.1,160,5,0.00026324,0.00026324,-3.5796481178720416,bot1
4,4.2,160,5,0.00026464,0.00026464,-3.577344512127547,bot1
4,4.3,160,5,0.00026598,0.00026598,-3.5751510183170216,bot1
4,4.4,160,5,0.00026722,0.00026722,-3.5731310403410146,bot1
4,4.5,160,5,0.00026828,0.00026828,-3.571411702331386,bot1
4,4.6000000000000005,160,5,0.00026928,0.00026928,-3.569795901368251,bot1
4,4.7,160,5,0.00027026,0.00027026,-3.568218227570876,bot1
4,4.8,160,5,0.0002712,0.0002712,-3.566710314804974,bot1
4,4.9,160,5,0.000272,0.000272,-3.5654310959658013,bot1
4,5.0,160,5,0.00027292,0.00027292,-3.5639646373921314,bot1
5,0.0,160,5,1.097e-09,1.097e-09,-8.959793372425288,bot1
5,0.1,160,5,1.6646e-05,1.6646e-05,-4.778690109703071,bot1
5,0.2,160,5,3.2876e-05,3.2876e-05,-4.483121028224565,bot1
5,0.3,160,5,4.8678e-05,4.8678e-05,-4.312667273638503,bot1
5,0.4,160,5,6.4088e-05,6.4088e-05,-4.193223281271554,bot1
5,0.5,160,5,7.9092e-05,7.9092e-05,-4.101867442312202,bot1
5,0.6,160,5,9.3696e-05,9.3696e-05,-4.02827894929374,bot1
5,0.7,160,5,0.000107922,0.000107922,-3.966890014958507,bot1
5,0.8,160,5,0.00012168,0.00012168,-3.914780798955058,bot1
5,0.9,160,5,0.00013514,0.00013514,-3.869216085411044,bot1
5,1.0,160,5,0.00014824,0.00014824,-3.8290345936891588,bot1
5,1.1,160,5,0.000161,0.000161,-3.7931741239681505,bot1
5,1.2,160,5,0.00017336,0.00017336,-3.7610511016882384,bot1
5,1.3,160,5,0.00018544,0.00018544,-3.731796581380479,bot1
5,1.4,160,5,0.00019714,0.00019714,-3.7052252477815566,bot1
5,1.5,160,5,0.0002085,0.0002085,-3.6808939406902237,bot1
5,1.6,160,5,0.0002196,0.0002196,-3.6583676642219456,bot1
5,1.7,160,5,0.00023032,0.00023032,-3.6376683481299743,bot1
5,1.8,160,5,0.00024076,0.00024076,-3.6184156653472477,bot1
5,1.9,160,5,0.00025094,0.00025094,-3.600430106343157,bot1
5,2.0,160,5,0.0002608,0.0002608,-3.5836924129401173,bot1
5,2.1,160,5,0.0002703,0.0002703,-3.5681539543012746,bot1
5,2.2,160,5,0.00027958,0.00027958,-3.5534938994510594,bot1
5,2.3000000000000003,160,5,0.00028844,0.00028844,-3.539944513111114,bot1
5,2.4,160,5,0.00029718,0.00029718,-3.5269804216339002,bot1
5,2.5,160,5,0.00030562,0.00030562,-3.5148182286126226,bot1
5,2.6,160,5,0.00031374,0.00031374,-3.5034301077867007,bot1
5,2.7,160,5,0.0003216,0.0003216,-3.4926839599235864,bot1
5,2.8000000000000003,160,5,0.00032912,0.00032912,-3.482645725649351,bot1
5,2.9,160,5,0.0003367,0.0003367,-3.4727568836119116,bot1
5,3.0,160,5,0.00034378,0.00034378,-3.4637193927516177,bot1
5,3.1,160,5,0.00035054,0.00035054,-3.4552624176742284,bot1
5,3.2,160,5,0.00035716,0.00035716,-3.447137185707379,bot1
5,3.3000000000000003,160,5,0.0003634,0.0003634,-3.4396150770279843,bot1
5,3.4,160,5,0.0003695,0.0003695,-3.4323855572691553,bot1
5,3.5,160,5,0.00037544,0.00037544,-3.4254594587955616,bot1
5,3.6,160,5,0.00038096,0.00038096,-3.419120621939195,bot1
5,3.7,160,5,0.00038644,0.00038644,-3.4129179265625025,bot1
5,3.8,160,5,0.00039152,0.00039152,-3.407246047992286,bot1
5,3.9,160,5,0.0003964,0.0003964,-3.401866354186762,bot1
5,4.0,160,5,0.0004011,0.0004011,-3.3967473380183533,bot1
5,4.1,160,5,0.00040534,0.00040534,-3.3921805368403404,bot1
5,4.2,160,5,0.0004095,0.0004095,-3.3877460939035626,bot1
5,4.3,160,5,0.00041346,0.00041346,-3.3835664997016677,bot1
5,4.4,160,5,0.0004172,0.0004172,-3.3796557002455065,bot1
5,4.5,160,5,0.00042082,0.00042082,-3.375903627972115,bot1
5,4.6000000000000005,160,5,0.00042398,0.00042398,-3.3726546294792024,bot1
5,4.7,160,5,0.00042714,0.00042714,-3.369429756679355,bot1
5,4.8,160,5,0.00043,0.00043,-3.3665315444204134,bot1
5,4.9,160,5,0.00043246,0.00043246,-3.3640540560203114,bot1
5,5.0,160,5,0.00043498,0.00043498,-3.3615307110667874,bot1
-5,0.0,160,10,-4.0972e-12,4.0972e-12,-11.387512835954988,bot1
-5,0.1,160,10,-2.5742e-12,2.5742e-12,-11.589357714027559,bot1
-5,0.2,160,10,-6.554e-13,6.554e-13,-12.183493562953643,bot1
-5,0.3,160,10,-1.5732e-12,1.5732e-12,-11.80321606226229,bot1
-5,0.4,160,10,-2.5684e-12,2.5684e-12,-11.590337338755543,bot1
-5,0.5,160,10,-3.23e-12,3.23e-12,-11.490797477668897,bot1
-5,0.6,160,10,-3.663e-12,3.663e-12,-11.436163081335454,bot1
-5,0.7,160,10,-3.9624e-12,3.9624e-12,-11.4020416850256,bot1
-5,0.8,160,10,-4.1554e-12,4.1554e-12,-11.38138716455582,bot1
-5,0.9,160,10,-4.3324e-12,4.3324e-12,-11.363271452837797,bot1
-5,1.0,160,10,4.876e-12,4.876e-12,-11.311936303053656,bot1
-5,1.1,160,10,4.1294e-12,4.1294e-12,-11.384113046556447,bot1
-5,1.2,160,10,-1.3678e-12,1.3678e-12,-11.86397740060299,bot1
-5,1.3,160,10,-2.146e-13,2.146e-13,-12.668370282370068,bot1
-5,1.4,160,10,1.03e-12,1.03e-12,-11.987162775294827,bot1
-5,1.5,160,10,1.899e-12,1.899e-12,-11.721475035262982,bot1
-5,1.6,160,10,2.5282e-12,2.5282e-12,-11.59718857300805,bot1
-5,1.7,160,10,3.186e-12,3.186e-12,-11.496754228534888,bot1
-5,1.8,160,10,3.757e-12,3.757e-12,-11.425158804936615,bot1
-5,1.9,160,10,4.0606e-12,4.0606e-12,-11.391409789714283,bot1
-5,2.0,160,10,4.2256e-12,4.2256e-12,-11.374111616137151,bot1
-5,2.1,160,10,4.3484e-12,4.3484e-12,-11.361670512929223,bot1
-5,2.2,160,10,-4.7834e-12,4.7834e-12,-11.320263300807065,bot1
-5,2.3000000000000003,160,10,-4.2876e-12,4.2876e-12,-11.367785737749935,bot1
-5,2.4,160,10,1.914e-12,1.914e-12,-11.718058066559175,bot1
-5,2.5,160,10,7.821999999999999e-13,7.821999999999999e-13,-12.106682188383887,bot1
-5,2.6,160,10,-5.48e-13,5.48e-13,-12.261219441515632,bot1
-5,2.7,160,10,-1.417e-12,1.417e-12,-11.84863014975254,bot1
-5,2.8000000000000003,160,10,-2.1744e-12,2.1744e-12,-11.662660560611581,bot1
-5,2.9,160,10,-2.803e-12,2.803e-12,-11.552376902239715,bot1
-5,3.0,160,10,-3.4238e-12,3.4238e-12,-11.465491612404128,bot1
-5,3.1,160,10,-3.752e-12,3.752e-12,-11.425737170292972,bot1
-5,3.2,160,10,-4.0582e-12,4.0582e-12,-11.391666553469253,bot1
-5,3.3000000000000003,160,10,-4.1512e-12,4.1512e-12,-11.38182634231313,bot1
-5,3.4,160,10,4.8886e-12,4.8886e-12,-11.310815496567137,bot1
-5,3.5,160,10,4.6408e-12,4.6408e-12,-11.33340714754046,bot1
-5,3.6,160,10,-1.981e-12,1.981e-12,-11.703115524461452,bot1
-5,3.7,160,10,-1.0054e-12,1.0054e-12,-11.997661119107944,bot1
-5,3.8,160,10,3.86e-14,3.86e-14,-13.413412695328246,bot1
-5,3.9,160,10,1.114e-12,1.114e-12,-11.95311480916229,bot1
-5,4.0,160,10,2.0364e-12,2.0364e-12,-11.691136911634699,bot1
-5,4.1,160,10,2.961e-12,2.961e-12,-11.528561592610702,bot1
-5,4.2,160,10,3.716e-12,3.716e-12,-11.429924294678395,bot1
-5,4.3,160,10,4.3742e-12,4.3742e-12,-11.359101363751368,bot1
-5,4.4,160,10,4.824e-12,4.824e-12,-11.316592700867906,bot1
-5,4.5,160,10,5.0916e-12,5.0916e-12,-11.29314572218576,bot1
-5,4.6000000000000005,160,10,5.378e-12,5.378e-12,-11.269379202112717,bot1
-5,4.7,160,10,-3.4404e-12,3.4404e-12,-11.46339106100589,bot1
-5,4.8,160,10,-3.0568e-12,3.0568e-12,-11.514732975319648,bot1
-5,4.9,160,10,3.7466e-12,3.7466e-12,-11.426362671215193,bot1
-5,5.0,160,10,2.9082e-12,2.9082e-12,-11.536375729893598,bot1
-4,0.0,160,10,-4.0404e-12,4.0404e-12,-11.393575637564286,bot1
-4,0.1,160,10,-4.3662e-12,4.3662e-12,-11.359896374694905,bot1
-4,0.2,160,10,4.88e-12,4.88e-12,-11.311580177997289,bot1
-4,0.3,160,10,4.0794e-12,4.0794e-12,-11.389403708442245,bot1
-4,0.4,160,10,-1.5614e-12,1.5614e-12,-11.80648582497133,bot1
-4,0.5,160,10,-4.958e-13,4.958e-13,-12.304693477568197,bot1
-4,0.6,160,10,8.16e-13,8.16e-13,-12.088309841246138,bot1
-4,0.7,160,10,1.8104e-12,1.8104e-12,-11.742225459053328,bot1
-4,0.8,160,10,2.3734e-12,2.3734e-12,-11.624629061970941,bot1
-4,0.9,160,10,3.058e-12,3.058e-12,-11.514562518923698,bot1
-4,1.0,160,10,3.5458e-12,3.5458e-12,-11.450285764320538,bot1
-4,1.1,160,10,3.858e-12,3.858e-12,-11.413637776692134,bot1
-4,1.2,160,10,4.1676e-12,4.1676e-12,-11.380113970641613,bot1
-4,1.3,160,10,4.2988e-12,4.2988e-12,-11.36665275979504,bot1
-4,1.4,160,10,-4.768e-12,4.768e-12,-11.32166375326782,bot1
-4,1.5,160,10,-4.3284e-12,4.3284e-12,-11.363672611634012,bot1
-4,1.6,160,10,2.1636e-12,2.1636e-12,-11.664823027229973,bot1
-4,1.7,160,10,1.032e-12,1.032e-12,-11.986320302708807,bot1
-4,1.8,160,10,-2.67e-13,2.67e-13,-12.573488738635424,bot1
-4,1.9,160,10,-1.2222e-12,1.2222e-12,-11.912857720616191,bot1
-4,2.0,160,10,-2.0146e-12,2.0146e-12,-11.695811170385157,bot1
-4,2.1,160,10,-2.7328e-12,2.7328e-12,-11.563392150991088,bot1
-4,2.2,160,10,-3.334e-12,3.334e-12,-11.477034404508013,bot1
-4,2.3000000000000003,160,10,-3.8714e-12,3.8714e-12,-11.412131954277006,bot1
-4,2.4,160,10,-4.0768e-12,4.0768e-12,-11.389680593680762,bot1
-4,2.5,160,10,-4.2682e-12,4.2682e-12,-11.369755238530294,bot1
-4,2.6,160,10,-4.4458e-12,4.4458e-12,-11.352050078490398,bot1
-4,2.7,160,10,4.8856e-12,4.8856e-12,-11.31108209301219,bot1
-4,2.8000000000000003,160,10,4.1778e-12,4.1778e-12,-11.379052354440777,bot1
-4,2.9,160,10,-1.3444e-12,1.3444e-12,-11.87147149620256,bot1
-4,3.0,160,10,-2.262e-13,2.262e-13,-12.645507399410564,bot1
-4,3.1,160,10,8.026e-13,8.026e-13,-12.09550084460218,bot1
-4,3.2,160,10,1.829e-12,1.829e-12,-11.737786294523584,bot1
