VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
-0.3,0.1,-1.3122e-12,1.5200000000000002e-12,3.602e-11,1.1965e-10,1.5200000000000002e-12,1.3122e-12,5,5,1.33e-07,0.0089962406015037,4.016528351509976,4.985035e-09
-0.2,0.1,2.83964e-11,-1.2400000000000002e-12,-2.971e-11,9.80011e-10,1.2400000000000002e-12,2.83964e-11,5,5,1.33e-07,0.0736850375939849,10.856718058486765,2.027984e-08
-0.1,0.1,1.9469000000000003e-10,3.1380000000000006e-11,-1.7417e-10,4.1756179999999995e-09,3.1380000000000006e-11,1.9469000000000003e-10,5,5,1.33e-07,0.3139562406015036,7.415045577883852,5.0320195e-08
0.0,0.1,8.6352e-10,3.136e-11,-8.286600000000001e-10,1.104405e-08,3.136e-11,8.6352e-10,5,5,1.33e-07,0.83037969924812,5.457502406730157,6.858391e-08
0.1,0.1,2.4035e-09,-1.4900000000000001e-12,-2.3305e-09,1.78924e-08,1.4900000000000001e-12,2.4035e-09,5,5,1.33e-07,1.3452932330827063,3.556530767456572,5.9344750000000026e-08
0.2,0.1,4.442e-09,-2.355e-11,-4.4621e-09,2.2913000000000005e-08,2.355e-11,4.442e-09,5,5,1.33e-07,1.722781954887218,2.316953357163172,5.086049999999997e-08
0.3,0.1,6.9861e-09,-3.9610000000000006e-11,-7.0033e-09,2.8064499999999996e-08,3.9610000000000006e-11,6.9861e-09,5,5,1.33e-07,2.1101127819548866,1.7739960075477557,5.4642499999999935e-08
0.4,0.1,1.00549e-08,-1.4300000000000002e-12,-1.00423e-08,3.384149999999999e-08,1.4300000000000002e-12,1.00549e-08,5,5,1.33e-07,2.5444736842105247,1.4710342613602825,6.790500000000004e-08
0.5,0.1,1.37544e-08,-2e-12,-1.3676e-08,4.16455e-08,2e-12,1.37544e-08,5,5,1.33e-07,3.131240601503759,1.310311278111027,5.1967499999999946e-08
0.6,0.1,1.8384e-08,1e-12,-1.81398e-08,4.423499999999998e-08,1e-12,1.8384e-08,5,5,1.33e-07,3.325939849624058,1.0784684567139409,1.0109249999999984e-07
0.7,0.1,2.26014e-08,4.214e-11,-2.28056e-08,6.186399999999998e-08,4.214e-11,2.26014e-08,5,5,1.33e-07,4.651428571428569,1.1175056862738626,5.676500000000019e-08
0.8,0.1,3.07568e-08,2.357e-11,-2.93236e-08,5.5588000000000014e-08,2.357e-11,3.07568e-08,5,5,1.33e-07,4.179548872180452,0.8686967240827361,-1.1411999999999989e-07
0.9,0.1,3.3719e-08,-8.600000000000001e-13,-3.35606e-08,3.904e-08,8.600000000000001e-13,3.3719e-08,5,5,1.33e-07,2.9353383458646607,0.4912496741051343,-4.125000000000277e-09
1.0,0.1,3.85648e-08,-1.08e-11,-3.85054e-08,5.4762999999999966e-08,1.08e-11,3.85648e-08,5,5,1.33e-07,4.117518796992478,0.6107841076047912,1.0960999999999997e-07
1.1,0.1,4.46716e-08,-4.455e-11,-4.40022e-08,6.0962e-08,4.455e-11,4.46716e-08,5,5,1.33e-07,4.58360902255639,0.5965328649374912,4.750000000002078e-10
