VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
4.2,0.1,1.7932e-07,1.03e-12,-1.7846e-07,5.849999999999984e-08,1.03e-12,1.7932e-07,5,5,1.33e-07,4.3984962406014905,0.1442673080055366,-1.394999999999998e-07
4.1,0.1,1.7032e-07,-4.851e-11,-1.729e-07,3.2799999999999976e-08,4.851e-11,1.7032e-07,5,5,1.33e-07,2.466165413533832,0.0809276740914687,2.999999999999988e-07
4.0,0.1,1.7276e-07,-1.96e-12,-1.6832e-07,-1.4999999999999822e-09,1.96e-12,1.7276e-07,5,5,1.33e-07,-0.1127819548872166,-0.0038214459493346,-9.650000000000018e-08
3.9,0.1,1.7062e-07,3.794e-11,-1.7024e-07,5.2099999999999983e-08,3.794e-11,1.7062e-07,5,5,1.33e-07,3.9172932330827046,0.1350882687218703,-2.685000000000008e-07
3.8,0.1,1.6234e-07,-1.0100000000000001e-12,-1.6558e-07,5.22000000000001e-08,1.0100000000000001e-12,1.6234e-07,5,5,1.33e-07,3.9248120300751954,0.1371082414654891,2.885000000000003e-07
3.7,0.1,1.6018e-07,-3.72e-12,-1.6016e-07,-5.5999999999999914e-09,3.72e-12,1.6018e-07,5,5,1.33e-07,-0.4210526315789467,-0.0149297647584756,1.0850000000000034e-07
3.6,0.1,1.6346e-07,2.5810000000000003e-11,-1.599e-07,3.0500000000000015e-08,2.5810000000000003e-11,1.6346e-07,5,5,1.33e-07,2.2932330827067675,0.084310097732878,-3.29e-07
3.5,0.1,1.5408e-07,7.700000000000001e-13,-1.5516e-07,6.020000000000005e-08,7.700000000000001e-13,1.5408e-07,5,5,1.33e-07,4.526315789473688,0.166141263672772,6.250000000000042e-08
3.4,0.1,1.5142e-07,-4.757e-11,-1.5222e-07,1.7999999999999923e-08,4.757e-11,1.5142e-07,5,5,1.33e-07,1.3533834586466105,0.0513374361906838,1.6500000000000025e-07
3.3000000000000003,0.1,1.5048e-07,-2.3300000000000004e-12,-1.473e-07,2.7200000000000042e-08,2.3300000000000004e-12,1.5048e-07,5,5,1.33e-07,2.0451127819548898,0.0794494126688284,-1.5050000000000045e-07
3.2,0.1,1.4598e-07,3.711e-11,-1.4546e-07,4.809999999999997e-08,3.711e-11,1.4598e-07,5,5,1.33e-07,3.616541353383456,0.1434554924300489,-4.749999999999921e-08
3.1,0.1,1.4086e-07,-9.700000000000001e-13,-1.4362e-07,3.669999999999989e-08,9.700000000000001e-13,1.4086e-07,5,5,1.33e-07,2.7593984962405926,0.1120240480430067,1.1299999999999957e-07
3.0,0.1,1.3864e-07,-3.0100000000000007e-12,-1.3782e-07,2.5500000000000043e-08,3.0100000000000007e-12,1.3864e-07,5,5,1.33e-07,1.9172932330827093,0.0800792737334665,-2.4000000000001158e-08
2.9,0.1,1.3576e-07,2.648e-11,-1.3476e-07,4.150000000000013e-08,2.648e-11,1.3576e-07,5,5,1.33e-07,3.120300751879708,0.1340541652313966,-9.90000000000003e-08
2.8000000000000003,0.1,1.3034e-07,1.03e-12,-1.3148e-07,4.530000000000008e-08,1.03e-12,1.3034e-07,5,5,1.33e-07,3.40601503759399,0.1499760721308931,5.1000000000001377e-08
2.7,0.1,1.267e-07,-4.832e-11,-1.272e-07,3.1299999999999863e-08,4.832e-11,1.267e-07,5,5,1.33e-07,2.353383458646606,0.1068796592701603,6.300000000000034e-08
2.6,0.1,1.2408e-07,-2.3200000000000002e-12,-1.2202e-07,3.2699999999999995e-08,2.3200000000000002e-12,1.2408e-07,5,5,1.33e-07,2.4586466165413525,0.1150834761167373,-5.200000000000062e-08
2.5,0.1,1.2016e-07,3.769e-11,-1.1974e-07,4.17e-08,3.769e-11,1.2016e-07,5,5,1.33e-07,3.135338345864661,0.1510915338901018,-5.400000000000007e-08
2.4,0.1,1.1574e-07,-8.9e-13,-1.178e-07,4.350000000000002e-08,8.9e-13,1.1574e-07,5,5,1.33e-07,3.2706766917293244,0.1632044046995597,-3.5000000000004987e-09
2.3000000000000003,0.1,1.1146e-07,-4.31e-12,-1.1172e-07,4.2400000000000095e-08,4.31e-12,1.1146e-07,5,5,1.33e-07,3.187969924812037,0.1652284270023953,1.5500000000000523e-08
2.2,0.1,1.0726e-07,2.4900000000000003e-11,-1.071e-07,4.039999999999992e-08,2.4900000000000003e-11,1.0726e-07,5,5,1.33e-07,3.0375939849623994,0.1634125544425478,-4.864999999999524e-09
2.1,0.1,1.0338e-07,1.1500000000000001e-12,-1.0418e-07,4.3373e-08,1.1500000000000001e-12,1.0338e-07,5,5,1.33e-07,3.2611278195488715,0.1831259487195289,-4.738000000000059e-08
2.0,0.1,9.85854e-08,1.222e-11,-9.98716e-08,4.987600000000004e-08,1.222e-11,9.85854e-08,5,5,1.33e-07,3.750075187969927,0.2203366648628791,-4.740500000000003e-08
1.9,0.1,9.34048e-08,-4.23e-12,-9.40818e-08,5.285400000000001e-08,4.23e-12,9.34048e-08,5,5,1.33e-07,3.973984962406015,0.2462894165339602,-4.864999999999727e-09
1.8,0.1,8.80146e-08,1.17e-12,-8.757039999999999e-08,5.0848999999999994e-08,1.17e-12,8.80146e-08,5,5,1.33e-07,3.8232330827067655,0.2503160549462444,4.002999999999996e-08
1.7,0.1,8.323499999999999e-08,3.3710000000000006e-11,-8.23772e-08,4.4848000000000006e-08,3.3710000000000006e-11,8.323499999999999e-08,5,5,1.33e-07,3.3720300751879697,0.2334015789180022,3.216999999999989e-08
1.6,0.1,7.904499999999999e-08,2.832e-11,-7.805179999999998e-08,4.441500000000001e-08,2.832e-11,7.904499999999999e-08,5,5,1.33e-07,3.3394736842105264,0.2450666436752691,-2.9275000000000115e-08
1.5,0.1,7.435199999999999e-08,-1.3400000000000003e-12,-7.3949e-08,5.070300000000003e-08,1.3400000000000003e-12,7.435199999999999e-08,5,5,1.33e-07,3.812255639097746,0.2981372421754491,-8.196999999999976e-08
1.4,0.1,6.890439999999999e-08,-7.82e-12,-6.879479999999999e-08,6.080899999999996e-08,7.82e-12,6.890439999999999e-08,5,5,1.33e-07,4.572105263157891,0.3878535082684521,-4.5529999999999436e-08
1.3,0.1,6.21902e-08,-4.582e-11,-6.30218e-08,5.980899999999991e-08,4.582e-11,6.21902e-08,5,5,1.33e-07,4.496917293233075,0.4140483110060473,4.739999999999962e-08
